Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2285.0	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.1	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.2	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.3	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.4	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.5	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.6	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.7	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.8	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2285.9	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.0	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.1	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.2	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.3	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.4	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.5	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.6	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.7	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.8	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2286.9	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.0	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.1	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.2	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.3	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.4	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.5	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.6	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.7	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.8	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2287.9	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.0	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.1	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.2	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.3	6407_4-1		Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.4	6407_4-1	70.11	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.5	6407_4-1	69.65	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.6	6407_4-1	69.20	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.7	6407_4-1	68.74	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.8	6407_4-1	68.28	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2288.9	6407_4-1	67.76	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.0	6407_4-1	67.15	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.1	6407_4-1	66.70	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.2	6407_4-1	67.34	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.3	6407_4-1	67.97	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.4	6407_4-1	69.33	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.5	6407_4-1	71.91	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.6	6407_4-1	74.49	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.7	6407_4-1	76.51	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.8	6407_4-1	76.96	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2289.9	6407_4-1	76.64	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.0	6407_4-1	76.31	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.1	6407_4-1	75.78	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.2	6407_4-1	74.68	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.3	6407_4-1	73.57	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.4	6407_4-1	74.56	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.5	6407_4-1	76.33	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.6	6407_4-1	78.10	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.7	6407_4-1	79.87	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.8	6407_4-1	81.64	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2290.9	6407_4-1	83.41	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.0	6407_4-1	85.18	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.1	6407_4-1	85.76	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.2	6407_4-1	85.59	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.3	6407_4-1	85.97	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.4	6407_4-1	86.80	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.5	6407_4-1	87.58	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.6	6407_4-1	85.77	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.7	6407_4-1	83.96	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
2291.8	6407_4-1	82.15	Sandstone	Clay	 	10.00	90.00	0.00	silt	silt	Suspansion_deposited_mudstones_Distal_turbidites	DISTAL_SHELF
