Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
1653.50	6407_9-2	72.44	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1653.60	6407_9-2	72.47	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1653.70	6407_9-2	72.49	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1653.80	6407_9-2	72.51	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1653.90	6407_9-2	72.41	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.00	6407_9-2	72.31	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.10	6407_9-2	72.22	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.20	6407_9-2	72.12	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.30	6407_9-2	72.02	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.40	6407_9-2	71.93	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.50	6407_9-2	71.77	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.60	6407_9-2	71.59	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.70	6407_9-2	71.41	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.80	6407_9-2	71.22	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1654.90	6407_9-2	71.04	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.00	6407_9-2	70.85	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.10	6407_9-2	70.78	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.20	6407_9-2	70.71	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.30	6407_9-2	70.64	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.40	6407_9-2	72.21	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.50	6407_9-2	73.85	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.60	6407_9-2	74.40	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.70	6407_9-2	74.02	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.80	6407_9-2	73.21	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1655.90	6407_9-2	72.35	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.00	6407_9-2	71.50	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.10	6407_9-2	70.64	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.20	6407_9-2	69.79	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.30	6407_9-2	69.50	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.40	6407_9-2	69.40	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.50	6407_9-2	69.29	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.60	6407_9-2	69.18	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.70	6407_9-2	69.07	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.80	6407_9-2	68.96	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1656.90	6407_9-2	68.86	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.00	6407_9-2	68.75	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.10	6407_9-2	68.64	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.20	6407_9-2	68.53	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.30	6407_9-2	68.42	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.40	6407_9-2	68.26	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.50	6407_9-2	67.68	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
1657.60	6407_9-2	67.11	Sandstone	 	 	100.00	0.00	0.00	m/c	f	Sentral_del_av_sokkelsand-banke,_sand_trolig_tilfort_vod_stormer_eller_avboyning_av_kyststrommer	Oppbygning_av_sandbanke_pa_hoyenergi_sokkel
