Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
1971.30	6507_11-2	16.85	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1971.40	6507_11-2	17.07	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1971.50	6507_11-2	17.28	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1971.60	6507_11-2	17.35	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1971.70	6507_11-2	17.39	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1971.80	6507_11-2	17.39	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1971.90	6507_11-2	17.30	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.00	6507_11-2	17.20	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.10	6507_11-2	17.10	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.20	6507_11-2	16.79	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.30	6507_11-2	16.48	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.40	6507_11-2	16.16	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.50	6507_11-2	15.85	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.60	6507_11-2	15.58	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.70	6507_11-2	15.58	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.80	6507_11-2	15.80	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1972.90	6507_11-2	16.18	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.00	6507_11-2	16.95	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.10	6507_11-2	17.75	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.20	6507_11-2	18.68	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.30	6507_11-2	19.13	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.40	6507_11-2	19.06	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.50	6507_11-2	18.77	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.60	6507_11-2	18.04	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.70	6507_11-2	16.88	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.80	6507_11-2	16.80	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1973.90	6507_11-2	16.75	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.00	6507_11-2	16.73	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.10	6507_11-2	16.68	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.20	6507_11-2	16.42	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.30	6507_11-2	16.16	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.40	6507_11-2	16.21	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.50	6507_11-2	16.37	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.60	6507_11-2	16.54	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.70	6507_11-2	16.74	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.80	6507_11-2	17.16	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1974.90	6507_11-2	17.62	Sandstone	Limestone	 	90.00	10.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.00	6507_11-2	18.07	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.10	6507_11-2	18.52	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.20	6507_11-2	18.98	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.30	6507_11-2	19.43	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.40	6507_11-2	19.64	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.50	6507_11-2	19.74	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.60	6507_11-2	19.74	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.70	6507_11-2	19.71	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.80	6507_11-2	19.67	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1975.90	6507_11-2	19.14	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.00	6507_11-2	18.58	 							 	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.10	6507_11-2	18.12	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.20	6507_11-2	17.82	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.30	6507_11-2	17.79	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.40	6507_11-2	17.91	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.50	6507_11-2	18.10	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.60	6507_11-2	18.24	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.70	6507_11-2	18.27	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.80	6507_11-2	18.29	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1976.90	6507_11-2	18.11	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1977.00	6507_11-2	17.92	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1977.10	6507_11-2	17.62	Sandstone	Limestone	 	65.00	35.00	0.00	m/c	m/c	Hovedsaklig_strand/ovre_strand-skraning	DELTA_FRONT
1977.20	6507_11-2	17.29	 							 		
1977.30	6507_11-2	16.97	 							 		
1977.40	6507_11-2	16.64	 							 		
1977.50	6507_11-2	16.48	 							 		
1977.60	6507_11-2	16.38	 							 		
1977.70	6507_11-2	16.31	 							 		
1977.80	6507_11-2	16.37	 							 		
1977.90	6507_11-2	16.43	 							 		
1978.00	6507_11-2	16.50	 							 		
1978.10	6507_11-2	16.56	 							 		
1978.20	6507_11-2	16.62	 							 		
1978.30	6507_11-2	16.68	 							 		
1978.40	6507_11-2	16.74	 							 		
1978.50	6507_11-2	16.58	 							 		
1978.60	6507_11-2	16.37	 							 		
1978.70	6507_11-2	16.13	 							 		
1978.80	6507_11-2	15.79	 							 		
1978.90	6507_11-2	15.46	 							 		
1979.00	6507_11-2	15.12	 							 		
1979.10	6507_11-2	15.08	 							 		
1979.20	6507_11-2	15.03	 							 		
1979.30	6507_11-2	15.08	 							 		
1979.40	6507_11-2	15.16	 							 		
1979.50	6507_11-2	15.24	 							 		
1979.60	6507_11-2	15.12	 							 		
1979.70	6507_11-2	14.86	 							 		
1979.80	6507_11-2	14.60	 							 		
1979.90	6507_11-2	14.43	 							 		
1980.00	6507_11-2	14.36	 							 		
1980.10	6507_11-2	14.30	 							 		
1980.20	6507_11-2	14.24	 							 		
1980.30	6507_11-2	14.24	 							 		
1980.40	6507_11-2	14.31	 							 		
1980.50	6507_11-2	14.39	 							 		
1980.60	6507_11-2	14.46	 							 		
1980.70	6507_11-2	14.53	 							 		
1980.80	6507_11-2	14.61	 							 		
1980.90	6507_11-2	14.68	 							 		
1981.00	6507_11-2	14.71	 							 		
1981.10	6507_11-2	14.71	 							 		
1981.20	6507_11-2	14.68	 							 		
1981.30	6507_11-2	14.65	 							 		
1981.40	6507_11-2	14.62	 							 		
1981.50	6507_11-2	14.81	 							 		
1981.60	6507_11-2	15.07	 							 		
1981.70	6507_11-2	15.21	 							 		
1981.80	6507_11-2	15.22	 							 		
1981.90	6507_11-2	15.12	 							 		
1982.00	6507_11-2	14.92	 							 		
1982.10	6507_11-2	14.72	 							 		
1982.20	6507_11-2	14.52	 							 		
1982.30	6507_11-2	14.41	 							 		
1982.40	6507_11-2	14.41	 							 		
1982.50	6507_11-2	14.41	 							 		
1982.60	6507_11-2	14.43	 							 		
1982.70	6507_11-2	14.65	 							 		
1982.80	6507_11-2	14.86	 							 		
1982.90	6507_11-2	15.08	 							 		
1983.00	6507_11-2	15.30	 							 		
1983.10	6507_11-2	15.52	 							 		
1983.20	6507_11-2	15.73	 							 		
1983.30	6507_11-2	15.84	 							 		
1983.40	6507_11-2	15.85	 							 		
1983.50	6507_11-2	15.87	 							 		
1983.60	6507_11-2	15.88	 							 		
1983.70	6507_11-2	15.95	 							 		
1983.80	6507_11-2	16.17	 							 		
1983.90	6507_11-2	16.40	 							 		
1984.00	6507_11-2	16.86	 							 		
1984.10	6507_11-2	17.54	 							 		
1984.20	6507_11-2	18.22	 							 		
1984.30	6507_11-2	18.89	 							 		
1984.40	6507_11-2	19.56	 							 		
1984.50	6507_11-2	20.09	 							 		
1984.60	6507_11-2	20.38	 							 		
1984.70	6507_11-2	20.68	 							 		
1984.80	6507_11-2	20.98	 							 		
1984.90	6507_11-2	21.21	 							 		
1985.00	6507_11-2	21.44	 							 		
1985.10	6507_11-2	21.68	 							 		
1985.20	6507_11-2	22.15	 							 		
1985.30	6507_11-2	22.31	 							 		
1985.40	6507_11-2	22.37	 							 		
1985.50	6507_11-2	22.42	 							 		
1985.60	6507_11-2	22.20	 							 		
1985.70	6507_11-2	21.95	 							 		
1985.80	6507_11-2	21.71	 							 		
1985.90	6507_11-2	21.64	 							 		
1986.00	6507_11-2	21.61	 							 		
1986.10	6507_11-2	21.59	 							 		
1986.20	6507_11-2	21.56	 							 		
1986.30	6507_11-2	21.18	 							 		
1986.40	6507_11-2	20.71	 							 		
1986.50	6507_11-2	19.88	 							 		
1986.60	6507_11-2	18.99	 							 		
1986.70	6507_11-2	18.30	 							 		
1986.80	6507_11-2	17.69	 							 		
1986.90	6507_11-2	17.60	 							 		
1987.00	6507_11-2	17.58	 							 		
1987.10	6507_11-2	17.79	 							 		
1987.20	6507_11-2	17.99	 							 		
1987.30	6507_11-2	18.08	 							 		
1987.40	6507_11-2	18.08	 							 		
1987.50	6507_11-2	18.02	 							 		
1987.60	6507_11-2	17.86	 							 		
1987.70	6507_11-2	17.70	 							 		
1987.80	6507_11-2	17.55	 							 		
1987.90	6507_11-2	17.43	 							 		
1988.00	6507_11-2	17.49	 							 		
1988.10	6507_11-2	17.55	 							 		
1988.20	6507_11-2	17.60	 							 		
1988.30	6507_11-2	17.66	 							 		
1988.40	6507_11-2	17.58	 							 		
1988.50	6507_11-2	17.44	 							 		
1988.60	6507_11-2	17.17	 							 		
1988.70	6507_11-2	16.90	 							 		
1988.80	6507_11-2	16.62	 							 		
1988.90	6507_11-2	16.38	 							 		
1989.00	6507_11-2	16.30	 							 		
1989.10	6507_11-2	16.30	 							 		
1989.20	6507_11-2	16.56	 							 		
1989.30	6507_11-2	17.22	 							 		
1989.40	6507_11-2	17.54	 							 		
1989.50	6507_11-2	17.57	 							 		
1989.60	6507_11-2	17.37	 							 		
1989.70	6507_11-2	17.17	 							 		
1989.80	6507_11-2	17.63	 							 		
1989.90	6507_11-2	19.02	 							 		
1990.00	6507_11-2	20.65	 							 		
1990.10	6507_11-2	23.68	 							 		
1990.20	6507_11-2	26.43	 							 		
1990.30	6507_11-2	28.14	 							 		
1990.40	6507_11-2	29.32	 							 		
1990.50	6507_11-2	29.38	 							 		
1990.60	6507_11-2	27.21	 							 		
1990.70	6507_11-2	24.68	 							 		
1990.80	6507_11-2	23.29	 							 		
1990.90	6507_11-2	22.03	 							 		
1991.00	6507_11-2	20.38	 							 		
1991.10	6507_11-2	19.76	 							 		
1991.20	6507_11-2	19.67	 							 		
1991.30	6507_11-2	19.61	 							 		
1991.40	6507_11-2	19.59	 							 		
1991.50	6507_11-2	19.58	Sandstone	Shale	 	50.00	50.00	0.00	vc/granule	vc/granule	Ovre_strand-skraninig_strand	DELTA_FRONT
1991.60	6507_11-2	19.57	Sandstone	Shale	 	50.00	50.00	0.00	vc/granule	vc/granule	Ovre_strand-skraninig_strand	DELTA_FRONT
1991.70	6507_11-2	19.57	Sandstone	Shale	 	50.00	50.00	0.00	vc/granule	vc/granule	Ovre_strand-skraninig_strand	DELTA_FRONT
1991.80	6507_11-2	19.57	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1991.90	6507_11-2	19.67	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.00	6507_11-2	19.97	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.10	6507_11-2	20.47	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.20	6507_11-2	21.10	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.30	6507_11-2	21.72	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.40	6507_11-2	22.45	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.50	6507_11-2	23.20	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.60	6507_11-2	23.79	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.70	6507_11-2	24.18	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.80	6507_11-2	24.34	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1992.90	6507_11-2	24.48	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1993.00	6507_11-2	24.61	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1993.10	6507_11-2	24.74	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1993.20	6507_11-2	25.13	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1993.30	6507_11-2	25.55	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
1993.40	6507_11-2	25.88	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Ovre_strand-skraninig_strand	DELTA_FRONT
