Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2856.10	6407_7-3	51.53	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.20	6407_7-3	52.88	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.30	6407_7-3	53.58	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.40	6407_7-3	53.53	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.50	6407_7-3	53.48	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.60	6407_7-3	53.42	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.70	6407_7-3	53.50	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.80	6407_7-3	53.67	Sandstone	 	 	100.00	0.00	0.00	vf/f	f	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2856.90	6407_7-3	53.29	 	 	 	100.00	0.00	0.00	 	 	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.00	6407_7-3	52.76	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.10	6407_7-3	52.68	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.20	6407_7-3	53.64	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.30	6407_7-3	54.60	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.40	6407_7-3	55.62	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.50	6407_7-3	56.08	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.60	6407_7-3	56.30	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.70	6407_7-3	56.52	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.80	6407_7-3	56.96	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2857.90	6407_7-3	57.60	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.00	6407_7-3	57.93	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.10	6407_7-3	57.46	Sandstone	Limestone	 	60.00	40.00	0.00	vc/granule	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.20	6407_7-3	56.65	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.30	6407_7-3	55.35	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.40	6407_7-3	54.05	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.50	6407_7-3	52.75	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.60	6407_7-3	52.00	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.70	6407_7-3	52.17	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.80	6407_7-3	53.29	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2858.90	6407_7-3	54.32	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.00	6407_7-3	54.34	Sandstone	 	 	100.00	0.00	0.00	f/m	f	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.10	6407_7-3	53.52	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.20	6407_7-3	52.70	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.30	6407_7-3	51.88	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.40	6407_7-3	51.05	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.50	6407_7-3	50.50	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.60	6407_7-3	50.34	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.70	6407_7-3	50.77	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.80	6407_7-3	51.22	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2859.90	6407_7-3	52.26	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.00	6407_7-3	53.29	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.10	6407_7-3	54.00	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.20	6407_7-3	54.23	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.30	6407_7-3	54.46	Sandstone	 	 	100.00	0.00	0.00	f/m	f/m	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.40	6407_7-3	54.52	Sandstone	 	 	100.00	0.00	0.00	c/vc	c	Upper_shoreface_or_proximal_mouth_bar	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.50	6407_7-3	54.26	Sandstone	 	 	100.00	0.00	0.00	c/vc	c	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.60	6407_7-3	54.01	Sandstone	 	 	100.00	0.00	0.00	c/vc	c	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.70	6407_7-3	53.84	Sandstone	 	 	100.00	0.00	0.00	c/vc	c	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.80	6407_7-3	53.77	Sandstone	 	 	100.00	0.00	0.00	c/vc	c	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2860.90	6407_7-3	54.29	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.00	6407_7-3	55.44	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.10	6407_7-3	56.33	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.20	6407_7-3	57.02	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.30	6407_7-3	57.71	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.40	6407_7-3	57.87	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.50	6407_7-3	58.01	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.60	6407_7-3	58.15	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.70	6407_7-3	58.27	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.80	6407_7-3	58.30	Sandstone	Limestone	 	70.00	30.00	0.00	vc/granule	vf	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2861.90	6407_7-3	57.86	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.00	6407_7-3	57.42	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.10	6407_7-3	57.31	 	 	 	100.00	0.00	0.00	 	 	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.20	6407_7-3	57.82	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.30	6407_7-3	58.34	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.40	6407_7-3	59.84	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.50	6407_7-3	61.48	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.60	6407_7-3	63.67	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.70	6407_7-3	65.86	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.80	6407_7-3	67.02	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2862.90	6407_7-3	67.40	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Upper_shoreface	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.00	6407_7-3	67.50	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.10	6407_7-3	67.12	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.20	6407_7-3	66.60	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.30	6407_7-3	65.92	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.40	6407_7-3	65.24	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.50	6407_7-3	65.43	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.60	6407_7-3	65.62	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.70	6407_7-3	65.81	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.80	6407_7-3	66.00	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2863.90	6407_7-3	66.19	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.00	6407_7-3	66.38	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.10	6407_7-3	65.87	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.20	6407_7-3	65.21	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.30	6407_7-3	64.55	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.40	6407_7-3	64.16	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.50	6407_7-3	63.54	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.60	6407_7-3	62.17	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.70	6407_7-3	60.80	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.80	6407_7-3	59.44	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2864.90	6407_7-3	57.61	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.00	6407_7-3	55.62	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.10	6407_7-3	53.51	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.20	6407_7-3	52.36	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.30	6407_7-3	52.87	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.40	6407_7-3	54.69	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.50	6407_7-3	56.87	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.60	6407_7-3	59.06	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.70	6407_7-3	61.25	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Lower_shoreface._Transgressive_sheetsand	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.80	6407_7-3	61.92	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2865.90	6407_7-3	62.24	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2866.00	6407_7-3	62.29	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2866.10	6407_7-3	62.31	Sandstone	Limestone	 	65.00	35.00	0.00	vf/f	f/m	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2866.20	6407_7-3	62.33	Sandstone	 	 	100.00	0.00	0.00	vc/granule	vc/granule	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
2866.30	6407_7-3	62.34	Sandstone	 	 	100.00	0.00	0.00	vc/granule	vc/granule	Transgression	Stacked,_punctuated_progradational_sequences_of_shoreline_or_delta_front
