Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2428.00	6407_2-3	56.96	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.10	6407_2-3	56.81	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.20	6407_2-3	56.66	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.30	6407_2-3	56.69	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.40	6407_2-3	56.79	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.50	6407_2-3	56.89	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.60	6407_2-3	56.99	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.70	6407_2-3	57.03	Sandstone	 	 	100.00	0.00	0.00	vc	vc	Transgression	
2428.80	6407_2-3	57.07	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2428.90	6407_2-3	56.80	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.00	6407_2-3	56.41	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.10	6407_2-3	55.65	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.20	6407_2-3	55.03	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.30	6407_2-3	54.68	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.40	6407_2-3	54.67	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.50	6407_2-3	54.74	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.60	6407_2-3	55.02	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.70	6407_2-3	55.40	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.80	6407_2-3	55.76	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2429.90	6407_2-3	56.11	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.00	6407_2-3	56.28	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.10	6407_2-3	56.16	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.20	6407_2-3	55.77	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.30	6407_2-3	55.38	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.40	6407_2-3	54.99	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.50	6407_2-3	54.60	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.60	6407_2-3	54.26	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.70	6407_2-3	53.98	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.80	6407_2-3	53.70	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2430.90	6407_2-3	53.63	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.00	6407_2-3	53.67	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.10	6407_2-3	53.72	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.20	6407_2-3	53.76	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.30	6407_2-3	54.03	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.40	6407_2-3	54.29	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.50	6407_2-3	54.56	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.60	6407_2-3	54.82	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.70	6407_2-3	55.09	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.80	6407_2-3	55.30	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2431.90	6407_2-3	55.27	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.00	6407_2-3	55.24	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.10	6407_2-3	55.11	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.20	6407_2-3	54.93	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.30	6407_2-3	54.75	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.40	6407_2-3	54.86	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.50	6407_2-3	55.12	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.60	6407_2-3	55.38	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.70	6407_2-3	55.64	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.80	6407_2-3	55.90	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2432.90	6407_2-3	55.88	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.00	6407_2-3	55.84	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.10	6407_2-3	55.80	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.20	6407_2-3	55.76	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.30	6407_2-3	55.72	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.40	6407_2-3	55.68	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.50	6407_2-3	55.63	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.60	6407_2-3	55.59	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.70	6407_2-3	55.55	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.80	6407_2-3	55.39	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2433.90	6407_2-3	55.15	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.00	6407_2-3	54.92	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.10	6407_2-3	55.00	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.20	6407_2-3	55.08	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.30	6407_2-3	55.16	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.40	6407_2-3	55.23	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.50	6407_2-3	55.34	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.60	6407_2-3	55.66	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.70	6407_2-3	55.99	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.80	6407_2-3	56.38	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2434.90	6407_2-3	56.96	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.00	6407_2-3	57.54	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.10	6407_2-3	58.12	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.20	6407_2-3	58.71	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.30	6407_2-3	59.25	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.40	6407_2-3	59.62	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.50	6407_2-3	60.00	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.60	6407_2-3	60.72	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.70	6407_2-3	61.57	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.80	6407_2-3	62.18	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2435.90	6407_2-3	62.39	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.00	6407_2-3	62.60	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.10	6407_2-3	62.64	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.20	6407_2-3	62.64	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.30	6407_2-3	62.30	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.40	6407_2-3	61.75	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.50	6407_2-3	60.92	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.60	6407_2-3	59.94	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.70	6407_2-3	59.53	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.80	6407_2-3	59.38	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2436.90	6407_2-3	59.38	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.00	6407_2-3	59.49	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.10	6407_2-3	60.20	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.20	6407_2-3	60.91	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.30	6407_2-3	61.62	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.40	6407_2-3	61.78	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.50	6407_2-3	61.21	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.60	6407_2-3	60.41	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
2437.70	6407_2-3	59.78	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Vertikal_og_lateral_utbygging_av_proksimal_braid-delta_munnings-banke	Braid-delta_front
