Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
3975.00	6506_12-1	16.69	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.10	6506_12-1	14.23	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.20	6506_12-1	11.70	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.30	6506_12-1	10.05	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.40	6506_12-1	9.76	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.50	6506_12-1	11.12	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.60	6506_12-1	12.00	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.70	6506_12-1	11.68	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.80	6506_12-1	11.08	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3975.90	6506_12-1	10.48	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.00	6506_12-1	9.58	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.10	6506_12-1	8.37	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.20	6506_12-1	7.17	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.30	6506_12-1	7.24	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.40	6506_12-1	7.32	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.50	6506_12-1	7.40	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.60	6506_12-1	7.48	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.70	6506_12-1	7.08	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.80	6506_12-1	6.61	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3976.90	6506_12-1	6.49	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.00	6506_12-1	6.98	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.10	6506_12-1	7.47	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.20	6506_12-1	7.96	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.30	6506_12-1	8.45	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.40	6506_12-1	9.00	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.50	6506_12-1	9.92	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.60	6506_12-1	10.84	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.70	6506_12-1	11.16	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.80	6506_12-1	11.42	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3977.90	6506_12-1	11.68	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.00	6506_12-1	11.97	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.10	6506_12-1	12.29	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.20	6506_12-1	12.61	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.30	6506_12-1	12.93	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.40	6506_12-1	13.25	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.50	6506_12-1	13.06	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.60	6506_12-1	12.82	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.70	6506_12-1	12.58	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.80	6506_12-1	12.34	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3978.90	6506_12-1	12.21	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.00	6506_12-1	12.33	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.10	6506_12-1	12.63	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.20	6506_12-1	12.94	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.30	6506_12-1	13.25	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.40	6506_12-1	13.55	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.50	6506_12-1	13.79	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.60	6506_12-1	13.57	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.70	6506_12-1	13.34	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.80	6506_12-1	13.12	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3979.90	6506_12-1	12.90	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.00	6506_12-1	12.67	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.10	6506_12-1	12.45	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.20	6506_12-1	12.23	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.30	6506_12-1	12.00	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.40	6506_12-1	11.78	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.50	6506_12-1	12.10	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.60	6506_12-1	12.42	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.70	6506_12-1	12.74	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.80	6506_12-1	13.06	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3980.90	6506_12-1	13.28	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.00	6506_12-1	13.28	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.10	6506_12-1	13.28	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.20	6506_12-1	13.32	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.30	6506_12-1	13.40	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.40	6506_12-1	13.47	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.50	6506_12-1	13.55	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.60	6506_12-1	13.62	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.70	6506_12-1	13.69	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.80	6506_12-1	13.57	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3981.90	6506_12-1	13.37	Sandstone	 	 	100.00	0.00	0.00	c	c	Lower_beach_slope	Proximal_delta_front
3982.00	6506_12-1	13.18	Sandstone	 	 	100.00	0.00	0.00	c/vc	c/vc	Lower_beach_slope	Proximal_delta_front
