Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2435.00	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.10	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.20	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.30	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.40	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.50	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.60	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.70	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.80	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2435.90	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.00	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.10	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.20	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.30	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.40	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.50	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.60	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.70	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.80	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2436.90	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.00	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.10	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.20	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.30	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.40	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.50	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.60	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.70	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
2437.80	6507_7-4		Clay	 	 	100.00	0.00	0.00	 	 		
