Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
4188.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4188.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4188.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4188.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4189.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.00	6506_12-6	106.67	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.10	6506_12-6	114.19	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.20	6506_12-6	121.70	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.30	6506_12-6	129.21	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.40	6506_12-6	129.47	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.50	6506_12-6	128.96	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.60	6506_12-6	128.44	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.70	6506_12-6	127.93	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.80	6506_12-6	127.41	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4190.90	6506_12-6	128.15	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.00	6506_12-6	129.09	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.10	6506_12-6	130.04	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4191.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4192.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.20	6506_12-6	102.38	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.30	6506_12-6	129.56	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.40	6506_12-6	127.39	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.50	6506_12-6	126.73	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.60	6506_12-6	128.59	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.70	6506_12-6	126.80	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.80	6506_12-6	115.24	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4193.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4194.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4195.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4196.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4197.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4198.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.00	6506_12-6	127.28	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.10	6506_12-6	129.75	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.20	6506_12-6	128.81	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.30	6506_12-6	127.87	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.40	6506_12-6	127.28	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.50	6506_12-6	129.98	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.60	6506_12-6	120.30	Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4199.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.30	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.40	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.50	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.60	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.70	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.80	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4200.90	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4201.00	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4201.10	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
4201.20	6506_12-6		Shale	 	 	100.00	0.00	0.00	silt/vf	silt/vf	Apne_marine_forhold_Distale_facies,_lavenergiforhold	Distal_marin
