Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2582.00	6407_10-1	81.17	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.10	6407_10-1	80.66	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.20	6407_10-1	80.15	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.30	6407_10-1	79.65	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.40	6407_10-1	79.32	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.50	6407_10-1	79.19	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.60	6407_10-1	79.05	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.70	6407_10-1	78.91	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.80	6407_10-1	78.77	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
2582.90	6407_10-1	78.63	Sandstone	Limestone	 	93.00	7.00	0.00	f	m	Poorly_sorted,_sandstone_and_conglomerate,_strongly_deformed_foresets_up_to_30'_dip._Probably_representing_prograding_fandelta_front_into_relative_deep_marine_(?restricted)_basin._Prograding_direction_towards_NW.	Prograding_fan_delta_front_in_a_relative_deep_restricted_basin
