Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2673	6407_7-2	83.69	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.1	6407_7-2	84.96	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.2	6407_7-2	86.26	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.3	6407_7-2	88.14	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.4	6407_7-2	89.18	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.5	6407_7-2	89.04	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.6	6407_7-2	90.17	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.7	6407_7-2	91.53	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.8	6407_7-2	92.04	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2673.9	6407_7-2	91.59	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674	6407_7-2	90.79	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.1	6407_7-2	90.70	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.2	6407_7-2	91.03	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.3	6407_7-2	91.70	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.4	6407_7-2	89.83	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.5	6407_7-2	89.15	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.6	6407_7-2	89.14	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.7	6407_7-2	89.14	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.8	6407_7-2	89.71	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2674.9	6407_7-2	90.13	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2675	6407_7-2	89.94	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2675.1	6407_7-2	84.33	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2675.2	6407_7-2	83.99	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2675.3	6407_7-2	83.21	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
2675.4	6407_7-2	84.94	Sandstone	Siltstone	 	15.00	85.00	0.00	clay/silt	silt/vf	Cyclic_influx_of_vfs._to_a_distal_marine_envir._Rapid_sea-level_fluctuations?	Shelf/Prodelta
