Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
2502.70	6507_11-1	24.10	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2502.80	6507_11-1	23.50	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2502.90	6507_11-1	23.64	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.00	6507_11-1	24.34	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.10	6507_11-1	24.76	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.20	6507_11-1	24.47	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.30	6507_11-1	24.17	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.40	6507_11-1	23.85	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.50	6507_11-1	23.48	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.60	6507_11-1	23.11	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.70	6507_11-1	22.74	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.80	6507_11-1	22.37	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2503.90	6507_11-1	22.00	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.00	6507_11-1	22.01	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.10	6507_11-1	22.28	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.20	6507_11-1	22.75	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.30	6507_11-1	23.36	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.40	6507_11-1	24.24	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.50	6507_11-1	25.12	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.60	6507_11-1	26.00	Sandstone	Shale	 	50.00	50.00	0.00	silt/vf	silt/vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.70	6507_11-1	26.89	Limestone	 	 	100.00	0.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.80	6507_11-1	27.77	Limestone	 	 	100.00	0.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2504.90	6507_11-1	28.65	Limestone	 	 	100.00	0.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.00	6507_11-1	29.53	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.10	6507_11-1	28.68	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.20	6507_11-1	27.79	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.30	6507_11-1	26.90	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.40	6507_11-1	26.01	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.50	6507_11-1	25.12	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.60	6507_11-1	25.08	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.70	6507_11-1	25.41	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.80	6507_11-1	25.75	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2505.90	6507_11-1	26.00	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.00	6507_11-1	25.87	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.10	6507_11-1	24.59	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.20	6507_11-1	23.31	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.30	6507_11-1	22.02	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.40	6507_11-1	21.70	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.50	6507_11-1	22.67	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.60	6507_11-1	23.64	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.70	6507_11-1	24.40	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.80	6507_11-1	24.40	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2506.90	6507_11-1	24.40	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2507.00	6507_11-1	24.40	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2507.10	6507_11-1	24.92	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	Lav-energi_marin_troling_nedre_strand_skråning.	
2507.20	6507_11-1	25.89	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.30	6507_11-1	26.85	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.40	6507_11-1	27.82	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.50	6507_11-1	28.79	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.60	6507_11-1	29.76	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.70	6507_11-1	30.72	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.80	6507_11-1	31.69	Sandstone	Shale	 	65.00	35.00	0.00	f/m	vf	TRANSGRESJON	
2507.90	6507_11-1	32.29	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.00	6507_11-1	32.75	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.10	6507_11-1	33.20	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.20	6507_11-1	33.66	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.30	6507_11-1	34.12	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.40	6507_11-1	34.58	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.50	6507_11-1	34.64	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.60	6507_11-1	34.35	Sandstone	 	 	100.00	0.00	0.00	granule	granule	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.70	6507_11-1	34.06									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.80	6507_11-1	33.77									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2508.90	6507_11-1	33.48									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.00	6507_11-1	33.19									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.10	6507_11-1	32.65									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.20	6507_11-1	32.12									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.30	6507_11-1	31.50									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.40	6507_11-1	28.32									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.50	6507_11-1	25.13									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.60	6507_11-1	21.94									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.70	6507_11-1	18.76									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.80	6507_11-1	16.13									Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2509.90	6507_11-1	15.66	Sandstone	Limestone	Shale	90.00	5.00	5.00	m/c	m	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2510.00	6507_11-1	15.34	Sandstone	Limestone	Shale	90.00	5.00	5.00	m/c	m	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2510.10	6507_11-1	16.04	Sandstone	Limestone	Shale	90.00	5.00	5.00	m/c	m	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
2510.20	6507_11-1	16.73	Sandstone	Limestone	Shale	90.00	5.00	5.00	m/c	m	Indre_del_av_bukt.__Dominert__av__(?)_tidevanns-kanaler	BUKTSEKVENS,_TROLIG_I_ET_FLUVIAL-/_TIDEVANNS_DOMINERT_DELTASYSTEM
