Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
3845.20	6506_12-3	26.25	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.30	6506_12-3	26.83	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.40	6506_12-3	26.83	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.50	6506_12-3	26.52	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.60	6506_12-3	26.05	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.70	6506_12-3	25.17	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.80	6506_12-3	24.17	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3845.90	6506_12-3	23.18	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.00	6506_12-3	22.19	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.10	6506_12-3	20.91	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.20	6506_12-3	19.36	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.30	6506_12-3	18.54	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.40	6506_12-3	18.11	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.50	6506_12-3	17.79	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.60	6506_12-3	17.50	Sandstone	Shale	 	95.00	5.00	0.00	f	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.70	6506_12-3	17.21	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.80	6506_12-3	16.92	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3846.90	6506_12-3	16.63	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.00	6506_12-3	16.52	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.10	6506_12-3	16.56	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.20	6506_12-3	16.92	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.30	6506_12-3	17.88	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.40	6506_12-3	19.12	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.50	6506_12-3	19.49	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.60	6506_12-3	19.86	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.70	6506_12-3	20.23	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.80	6506_12-3	20.46	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3847.90	6506_12-3	20.44	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.00	6506_12-3	20.41	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.10	6506_12-3	20.60	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.20	6506_12-3	21.18	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.30	6506_12-3	22.67	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.40	6506_12-3	24.31	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.50	6506_12-3	25.96	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.60	6506_12-3	27.60	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.70	6506_12-3	29.25	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.80	6506_12-3	29.96	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3848.90	6506_12-3	29.25	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.00	6506_12-3	27.50	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.10	6506_12-3	25.69	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.20	6506_12-3	23.88	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.30	6506_12-3	22.07	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.40	6506_12-3	20.25	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.50	6506_12-3	18.40	Sandstone	Shale	 	95.00	5.00	0.00	f/m	f/m	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.60	6506_12-3	17.49	Sandstone	 	 	100.00	0.00	0.00	vc/granule	vc	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.70	6506_12-3	17.30	Sandstone	 	 	100.00	0.00	0.00	vc/granule	vc	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.80	6506_12-3	17.32	Sandstone	 	 	100.00	0.00	0.00	vc/granule	vc	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3849.90	6506_12-3	17.35	Sandstone	 	 	100.00	0.00	0.00	vc/granule	vc	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.00	6506_12-3	17.47	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.10	6506_12-3	17.83	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.20	6506_12-3	18.25	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.30	6506_12-3	19.69	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.40	6506_12-3	21.19	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.50	6506_12-3	26.93	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.60	6506_12-3	29.71	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.70	6506_12-3	30.31	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.80	6506_12-3	30.17	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3850.90	6506_12-3	29.50	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.00	6506_12-3	27.76	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.10	6506_12-3	25.44	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.20	6506_12-3	22.91	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.30	6506_12-3	22.51	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.40	6506_12-3	22.73	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.50	6506_12-3	24.18	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.60	6506_12-3	26.08	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.70	6506_12-3	27.97	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.80	6506_12-3	29.12	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3851.90	6506_12-3	29.07	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.00	6506_12-3	27.39	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.10	6506_12-3	25.49	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.20	6506_12-3	23.59	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.30	6506_12-3	21.69	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.40	6506_12-3	19.79	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.50	6506_12-3	17.89	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.60	6506_12-3	17.78	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.70	6506_12-3	17.85	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.80	6506_12-3	18.65	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3852.90	6506_12-3	25.56	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3853.00	6506_12-3	37.12	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3853.10	6506_12-3	39.85	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
3853.20	6506_12-3	41.33	Sandstone	 	 	100.00	0.00	0.00	m/c	m/c	Hovedsakelig_øvre_strandskråning	Proksimal_Delta_Front
