Depth.m	Hole ID.-	GR.API	Lithology1.-	Lithology2.-	Lithology3.-	Lithology1.%	Lithology2.%	Lithology3.%	Grain_size_Top.-	Grain_size_Base.-	Sub_Environment.-	Gross_Environment.-
1666	6407_9-4	66.53	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.1	6407_9-4	65.90	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.2	6407_9-4	65.26	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.3	6407_9-4	65.43	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.4	6407_9-4	65.83	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.5	6407_9-4	66.76	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.6	6407_9-4	68.24	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.7	6407_9-4	69.72	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.8	6407_9-4	69.74	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1666.9	6407_9-4	69.48	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667	6407_9-4	69.21	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.1	6407_9-4	68.85	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.2	6407_9-4	68.34	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.3	6407_9-4	67.83	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.4	6407_9-4	67.33	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.5	6407_9-4	66.89	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.6	6407_9-4	66.71	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.7	6407_9-4	66.52	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.8	6407_9-4	66.33	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1667.9	6407_9-4	66.20	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668	6407_9-4	66.07	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.1	6407_9-4	65.95	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.2	6407_9-4	65.82	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.3	6407_9-4	65.69	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.4	6407_9-4	65.60	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.5	6407_9-4	65.94	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.6	6407_9-4	66.27	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.7	6407_9-4	67.84	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.8	6407_9-4	69.70	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1668.9	6407_9-4	71.56	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669	6407_9-4	71.37	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.1	6407_9-4	71.09	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.2	6407_9-4	70.81	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.3	6407_9-4	70.54	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.4	6407_9-4	70.28	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.5	6407_9-4	70.79	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.6	6407_9-4	71.31	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.7	6407_9-4	71.83	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.8	6407_9-4	72.15	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1669.9	6407_9-4	71.73	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670	6407_9-4	71.32	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.1	6407_9-4	70.90	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.2	6407_9-4	70.48	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.3	6407_9-4	70.07	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.4	6407_9-4	69.65	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.5	6407_9-4	69.23	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.6	6407_9-4	68.82	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.7	6407_9-4	69.27	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.8	6407_9-4	69.89	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1670.9	6407_9-4	70.51	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1671	6407_9-4	71.35	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1671.1	6407_9-4	72.50	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1671.2	6407_9-4	73.64	Sandstone	Limestone	 	90.00	10.00	0.00	f/m	f/m		Stacked_upper_shoreface/proximal_delta_front
1671.3	6407_9-4	73.89	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1671.4	6407_9-4	72.67	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1671.5	6407_9-4	71.44	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1671.6	6407_9-4	70.21	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1671.7	6407_9-4	68.98	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1671.8	6407_9-4	67.75	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1671.9	6407_9-4	66.52	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672	6407_9-4	64.01	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.1	6407_9-4	61.03	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.2	6407_9-4	60.59	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.3	6407_9-4	60.15	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.4	6407_9-4	59.71	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.5	6407_9-4	58.98	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.6	6407_9-4	57.13	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.7	6407_9-4	55.27	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.8	6407_9-4	54.52	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1672.9	6407_9-4	55.82	 	 	 	100.00	0.00	0.00	 	 		Stacked_upper_shoreface/proximal_delta_front
1673	6407_9-4	57.12	 	 	 	100.00	0.00	0.00	 	 	Stacked_upper_shoreface_sequenses	Stacked_upper_shoreface/proximal_delta_front
